,Env,Hybrid
2932,IAH3_2022,W10010_0381/LH244
2933,IAH3_2022,W10010_0452/LH244
2934,IAH3_2022,W10010_0464/LH244
2935,IAH3_2022,W22/LH244
2936,IAH4_2022,B14A/H95
2937,IAH4_2022,B14A/MO17
2938,IAH4_2022,B14A/OH43
2939,IAH4_2022,B37/H95
2940,IAH4_2022,B37/MO17
2941,IAH4_2022,B37/OH43
2942,IAH4_2022,B73/MO17
2943,IAH4_2022,B73/PHM49
2944,IAH4_2022,B73/PHN82
2945,IAH4_2022,B73/TX779
2946,IAH4_2022,B97/LH244
2947,IAH4_2022,BGEM-0039-N/LH244
2948,IAH4_2022,BGEM-0063-N/LH244
2949,IAH4_2022,BGEM-0089-N/LH244
2950,IAH4_2022,BGEM-0124-N/LH244
2951,IAH4_2022,BGEM-0129-N/LH244
2952,IAH4_2022,CG119/CG108
2953,IAH4_2022,CG44/CGR01
2954,IAH4_2022,DK3IIH6/LH244
2955,IAH4_2022,DK78010/LH244
2956,IAH4_2022,F42/H95
2957,IAH4_2022,F42/MO17
2958,IAH4_2022,F42/OH43
2959,IAH4_2022,GEMN-0096/LH244
2960,IAH4_2022,GEMN-0096_LH212HT_0001/LH244
2961,IAH4_2022,GEMN-0096_LH212HT_0002/LH244
2962,IAH4_2022,GEMN-0096_LH212HT_0003/LH244
2963,IAH4_2022,GEMN-0096_LH212HT_0004/LH244
2964,IAH4_2022,GEMN-0096_LH212HT_0005/LH244
2965,IAH4_2022,GEMN-0096_LH212HT_0006/LH244
2966,IAH4_2022,GEMN-0096_LH212HT_0008/LH244
2967,IAH4_2022,GEMN-0096_LH212HT_0009/LH244
2968,IAH4_2022,GEMN-0096_LH212HT_0010/LH244
2969,IAH4_2022,GEMN-0096_LH212HT_0011/LH244
2970,IAH4_2022,GEMN-0096_LH212HT_0012/LH244
2971,IAH4_2022,GEMN-0096_LH212HT_0013/LH244
2972,IAH4_2022,GEMN-0096_LH212HT_0017/LH244
2973,IAH4_2022,GEMN-0096_LH212HT_0020/LH244
2974,IAH4_2022,GEMN-0096_LH212HT_0021/LH244
2975,IAH4_2022,GEMN-0096_LH212HT_0027/LH244
2976,IAH4_2022,GEMN-0096_PHJ89_0001/LH244
2977,IAH4_2022,GEMN-0096_PHJ89_0002/LH244
2978,IAH4_2022,GEMN-0096_PHJ89_0006/LH244
2979,IAH4_2022,GEMN-0096_PHJ89_0007/LH244
2980,IAH4_2022,GEMN-0096_PHJ89_0009/LH244
2981,IAH4_2022,GEMN-0096_PHJ89_0010/LH244
2982,IAH4_2022,GEMN-0096_PHJ89_0011/LH244
2983,IAH4_2022,GEMN-0096_PHJ89_0012/LH244
2984,IAH4_2022,GEMN-0096_PHJ89_0013/LH244
2985,IAH4_2022,GEMN-0096_PHJ89_0014/LH244
2986,IAH4_2022,GEMN-0096_PHJ89_0016/LH244
2987,IAH4_2022,GEMN-0096_PHJ89_0017/LH244
2988,IAH4_2022,GEMN-0096_PHK76_0001/LH244
2989,IAH4_2022,GEMN-0096_PHK76_0002/LH244
2990,IAH4_2022,GEMN-0096_PHK76_0003/LH244
2991,IAH4_2022,GEMN-0096_PHK76_0004/LH244
2992,IAH4_2022,GEMN-0096_PHK76_0006/LH244
2993,IAH4_2022,GEMN-0096_PHK76_0007/LH244
2994,IAH4_2022,GEMN-0096_PHK76_0008/LH244
2995,IAH4_2022,GEMN-0096_PHK76_0009/LH244
2996,IAH4_2022,GEMN-0096_PHK76_0010/LH244
2997,IAH4_2022,GEMN-0096_PHK76_0013/LH244
2998,IAH4_2022,GEMN-0096_PHK76_0015/LH244
2999,IAH4_2022,GEMN-0096_PHK76_0016/LH244
3000,IAH4_2022,GEMN-0096_PHN46_0001/LH244
3001,IAH4_2022,GEMN-0096_PHN46_0002/LH244
3002,IAH4_2022,GEMN-0096_PHN46_0003/LH244
3003,IAH4_2022,GEMN-0096_PHN46_0004/LH244
3004,IAH4_2022,GEMN-0096_PHN46_0005/LH244
3005,IAH4_2022,GEMN-0096_PHN46_0007/LH244
3006,IAH4_2022,GEMN-0096_PHN46_0008/LH244
3007,IAH4_2022,GEMN-0096_PHN46_0009/LH244
3008,IAH4_2022,GEMN-0096_PHN46_0010/LH244
3009,IAH4_2022,GEMN-0096_PHN46_0011/LH244
3010,IAH4_2022,GEMN-0096_PHN46_0012/LH244
3011,IAH4_2022,GEMN-0096_PHN46_0013/LH244
3012,IAH4_2022,GEMN-0096_PHN46_0014/LH244
3013,IAH4_2022,GEMN-0096_PHN46_0018/LH244
3014,IAH4_2022,GEMN-0096_PHN46_0020/LH244
3015,IAH4_2022,GEMN-0096_PHN46_0023/LH244
3016,IAH4_2022,GEMN-0096_PHP02_0001/LH244
3017,IAH4_2022,GEMN-0096_PHP02_0002/LH244
3018,IAH4_2022,GEMN-0096_PHP02_0003/LH244
3019,IAH4_2022,GEMN-0096_PHP02_0004/LH244
3020,IAH4_2022,GEMN-0096_PHP02_0005/LH244
3021,IAH4_2022,GEMN-0096_PHP02_0006/LH244
3022,IAH4_2022,GEMN-0096_PHP02_0007/LH244
3023,IAH4_2022,GEMN-0096_PHP02_0009/LH244
3024,IAH4_2022,GEMN-0096_PHP02_0011/LH244
3025,IAH4_2022,GEMN-0096_PHP02_0012/LH244
3026,IAH4_2022,GEMN-0096_PHP02_0015/LH244
3027,IAH4_2022,GEMN-0096_PHP02_0016/LH244
3028,IAH4_2022,GEMN-0096_PHP02_0017/LH244
3029,IAH4_2022,GEMN-0096_PHP02_0022/LH244
3030,IAH4_2022,GEMN-0096_PHP02_0025/LH244
3031,IAH4_2022,GEMN-0096_PHP02_0030/LH244
3032,IAH4_2022,GEMN-0097/LH244
3033,IAH4_2022,GEMN-0097_LH212HT_0002/LH244
3034,IAH4_2022,GEMN-0097_LH212HT_0004/LH244
3035,IAH4_2022,GEMN-0097_LH212HT_0017/LH244
3036,IAH4_2022,GEMN-0097_LH212HT_0018/LH244
3037,IAH4_2022,GEMN-0097_LH212HT_0019/LH244
3038,IAH4_2022,GEMN-0097_LH212HT_0020/LH244
3039,IAH4_2022,GEMN-0097_LH212HT_0023/LH244
3040,IAH4_2022,GEMN-0097_LH212HT_0026/LH244
3041,IAH4_2022,GEMN-0097_LH212HT_0032/LH244
3042,IAH4_2022,GEMN-0097_LH212HT_0034/LH244
3043,IAH4_2022,GEMN-0097_LH212HT_0039/LH244
3044,IAH4_2022,GEMN-0097_LH212HT_0047/LH244
3045,IAH4_2022,GEMN-0097_LH212HT_0051/LH244
3046,IAH4_2022,GEMN-0097_LH212HT_0054/LH244
3047,IAH4_2022,GEMN-0097_LH212HT_0058/LH244
3048,IAH4_2022,GEMN-0097_LH212HT_0061/LH244
3049,IAH4_2022,GEMN-0097_LH212HT_0062/LH244
3050,IAH4_2022,GEMN-0097_LH212HT_0069/LH244
3051,IAH4_2022,GEMN-0097_LH212HT_0074/LH244
3052,IAH4_2022,GEMN-0097_LH212HT_0078/LH244
3053,IAH4_2022,GEMN-0097_LH212HT_0085/LH244
3054,IAH4_2022,GEMN-0097_LH212HT_0090/LH244
3055,IAH4_2022,GEMN-0097_PHJ89_0001/LH244
3056,IAH4_2022,GEMN-0097_PHJ89_0002/LH244
3057,IAH4_2022,GEMN-0097_PHJ89_0003/LH244
3058,IAH4_2022,GEMN-0097_PHJ89_0005/LH244
3059,IAH4_2022,GEMN-0097_PHJ89_0006/LH244
3060,IAH4_2022,GEMN-0097_PHJ89_0007/LH244
3061,IAH4_2022,GEMN-0097_PHJ89_0008/LH244
3062,IAH4_2022,GEMN-0097_PHJ89_0010/LH244
3063,IAH4_2022,GEMN-0097_PHJ89_0011/LH244
3064,IAH4_2022,GEMN-0097_PHJ89_0012/LH244
3065,IAH4_2022,GEMN-0097_PHJ89_0013/LH244
3066,IAH4_2022,GEMN-0097_PHJ89_0016/LH244
3067,IAH4_2022,GEMN-0097_PHJ89_0020/LH244
3068,IAH4_2022,GEMN-0097_PHJ89_0023/LH244
3069,IAH4_2022,GEMN-0097_PHJ89_0025/LH244
3070,IAH4_2022,GEMN-0097_PHJ89_0026/LH244
3071,IAH4_2022,GEMN-0097_PHJ89_0027/LH244
3072,IAH4_2022,GEMN-0097_PHJ89_0028/LH244
3073,IAH4_2022,GEMN-0097_PHJ89_0029/LH244
3074,IAH4_2022,GEMN-0097_PHJ89_0033/LH244
3075,IAH4_2022,GEMN-0097_PHJ89_0036/LH244
3076,IAH4_2022,GEMN-0097_PHJ89_0039/LH244
3077,IAH4_2022,GEMN-0097_PHK76_0002/LH244
3078,IAH4_2022,GEMN-0097_PHK76_0003/LH244
3079,IAH4_2022,GEMN-0097_PHK76_0007/LH244
3080,IAH4_2022,GEMN-0097_PHK76_0009/LH244
3081,IAH4_2022,GEMN-0097_PHK76_0010/LH244
3082,IAH4_2022,GEMN-0097_PHK76_0011/LH244
3083,IAH4_2022,GEMN-0097_PHK76_0012/LH244
3084,IAH4_2022,GEMN-0097_PHK76_0014/LH244
3085,IAH4_2022,GEMN-0097_PHK76_0015/LH244
3086,IAH4_2022,GEMN-0097_PHK76_0016/LH244
3087,IAH4_2022,GEMN-0097_PHK76_0017/LH244
3088,IAH4_2022,GEMN-0097_PHK76_0018/LH244
3089,IAH4_2022,GEMN-0097_PHK76_0021/LH244
3090,IAH4_2022,GEMN-0097_PHK76_0023/LH244
3091,IAH4_2022,GEMN-0097_PHK76_0032/LH244
3092,IAH4_2022,GEMN-0097_PHK76_0036/LH244
3093,IAH4_2022,GEMN-0097_PHK76_0037/LH244
3094,IAH4_2022,GEMN-0097_PHK76_0038/LH244
3095,IAH4_2022,GEMN-0097_PHK76_0039/LH244
3096,IAH4_2022,GEMN-0097_PHK76_0041/LH244
3097,IAH4_2022,GEMN-0097_PHK76_0048/LH244
3098,IAH4_2022,GEMN-0097_PHK76_0053/LH244
3099,IAH4_2022,GEMN-0097_PHK76_0055/LH244
3100,IAH4_2022,GEMN-0097_PHK76_0060/LH244
3101,IAH4_2022,GEMN-0097_PHN46_0001/LH244
3102,IAH4_2022,GEMN-0097_PHN46_0002/LH244
3103,IAH4_2022,GEMN-0097_PHN46_0003/LH244
3104,IAH4_2022,GEMN-0097_PHN46_0004/LH244
3105,IAH4_2022,GEMN-0097_PHN46_0005/LH244
3106,IAH4_2022,GEMN-0097_PHN46_0006/LH244
3107,IAH4_2022,GEMN-0097_PHN46_0007/LH244
3108,IAH4_2022,GEMN-0097_PHN46_0008/LH244
3109,IAH4_2022,GEMN-0097_PHN46_0009/LH244
3110,IAH4_2022,GEMN-0097_PHN46_0011/LH244
3111,IAH4_2022,GEMN-0097_PHN46_0013/LH244
3112,IAH4_2022,GEMN-0097_PHN46_0014/LH244
3113,IAH4_2022,GEMN-0097_PHN46_0016/LH244
3114,IAH4_2022,GEMN-0097_PHN46_0018/LH244
3115,IAH4_2022,GEMN-0097_PHP02_0001/LH244
3116,IAH4_2022,GEMN-0097_PHP02_0002/LH244
3117,IAH4_2022,GEMN-0097_PHP02_0003/LH244
3118,IAH4_2022,GEMN-0097_PHP02_0005/LH244
3119,IAH4_2022,GEMN-0097_PHP02_0006/LH244
3120,IAH4_2022,GEMN-0097_PHP02_0007/LH244
3121,IAH4_2022,GEMN-0098/LH244
3122,IAH4_2022,GEMN-0104/LH244
3123,IAH4_2022,GEMN-0124/LH244
3124,IAH4_2022,GEMN-0135/LH244
3125,IAH4_2022,GEMN-0144/LH244
3126,IAH4_2022,GEMN-0157/LH244
3127,IAH4_2022,GEMN-0177/LH244
3128,IAH4_2022,GEMN-0178/LH244
3129,IAH4_2022,GEMN-0187/LH244
3130,IAH4_2022,GEMN-0192/LH244
3131,IAH4_2022,GEMN-0192_LH212HT_0001/LH244
3132,IAH4_2022,GEMN-0192_LH212HT_0002/LH244
3133,IAH4_2022,GEMN-0192_LH212HT_0006/LH244
3134,IAH4_2022,GEMN-0192_LH212HT_0008/LH244
3135,IAH4_2022,GEMN-0192_LH212HT_0009/LH244
3136,IAH4_2022,GEMN-0192_LH212HT_0010/LH244
3137,IAH4_2022,GEMN-0192_LH212HT_0011/LH244
3138,IAH4_2022,GEMN-0192_LH212HT_0012/LH244
3139,IAH4_2022,GEMN-0192_LH212HT_0013/LH244
3140,IAH4_2022,GEMN-0192_LH212HT_0014/LH244
3141,IAH4_2022,GEMN-0192_LH212HT_0015/LH244
3142,IAH4_2022,GEMN-0192_LH212HT_0016/LH244
3143,IAH4_2022,GEMN-0192_LH212HT_0018/LH244
3144,IAH4_2022,GEMN-0192_LH212HT_0021/LH244
3145,IAH4_2022,GEMN-0192_LH212HT_0023/LH244
3146,IAH4_2022,GEMN-0192_LH212HT_0026/LH244
3147,IAH4_2022,GEMN-0192_PHJ89_0001/LH244
3148,IAH4_2022,GEMN-0192_PHJ89_0002/LH244
3149,IAH4_2022,GEMN-0192_PHK76_0002/LH244
3150,IAH4_2022,GEMN-0192_PHK76_0004/LH244
3151,IAH4_2022,GEMN-0192_PHK76_0005/LH244
3152,IAH4_2022,GEMN-0192_PHK76_0006/LH244
3153,IAH4_2022,GEMN-0192_PHK76_0007/LH244
3154,IAH4_2022,GEMN-0192_PHK76_0008/LH244
3155,IAH4_2022,GEMN-0192_PHK76_0009/LH244
3156,IAH4_2022,GEMN-0192_PHK76_0010/LH244
3157,IAH4_2022,GEMN-0192_PHK76_0011/LH244
3158,IAH4_2022,GEMN-0192_PHK76_0012/LH244
3159,IAH4_2022,GEMN-0192_PHK76_0013/LH244
3160,IAH4_2022,GEMN-0192_PHK76_0014/LH244
3161,IAH4_2022,GEMN-0192_PHK76_0015/LH244
3162,IAH4_2022,GEMN-0192_PHK76_0016/LH244
3163,IAH4_2022,GEMN-0192_PHK76_0017/LH244
3164,IAH4_2022,GEMN-0192_PHK76_0018/LH244
3165,IAH4_2022,GEMN-0192_PHK76_0019/LH244
3166,IAH4_2022,GEMN-0192_PHK76_0021/LH244
3167,IAH4_2022,GEMN-0192_PHK76_0025/LH244
3168,IAH4_2022,GEMN-0192_PHK76_0027/LH244
3169,IAH4_2022,GEMN-0192_PHK76_0028/LH244
3170,IAH4_2022,GEMN-0192_PHK76_0030/LH244
3171,IAH4_2022,GEMN-0192_PHK76_0032/LH244
3172,IAH4_2022,GEMN-0192_PHK76_0033/LH244
3173,IAH4_2022,GEMN-0192_PHK76_0035/LH244
3174,IAH4_2022,GEMN-0192_PHK76_0036/LH244
3175,IAH4_2022,GEMN-0192_PHK76_0037/LH244
3176,IAH4_2022,GEMN-0192_PHK76_0041/LH244
3177,IAH4_2022,GEMN-0192_PHK76_0044/LH244
3178,IAH4_2022,GEMN-0192_PHK76_0045/LH244
3179,IAH4_2022,GEMN-0192_PHN46_0001/LH244
3180,IAH4_2022,GEMN-0192_PHN46_0002/LH244
3181,IAH4_2022,GEMN-0192_PHN46_0003/LH244
3182,IAH4_2022,GEMN-0192_PHN46_0004/LH244
3183,IAH4_2022,GEMN-0192_PHN46_0005/LH244
3184,IAH4_2022,GEMN-0192_PHN46_0006/LH244
3185,IAH4_2022,GEMN-0192_PHN46_0007/LH244
3186,IAH4_2022,GEMN-0192_PHN46_0008/LH244
3187,IAH4_2022,GEMN-0192_PHN46_0009/LH244
3188,IAH4_2022,GEMN-0192_PHN46_0010/LH244
3189,IAH4_2022,GEMN-0192_PHN46_0011/LH244
3190,IAH4_2022,GEMN-0192_PHN46_0012/LH244
3191,IAH4_2022,GEMN-0192_PHN46_0014/LH244
3192,IAH4_2022,GEMN-0192_PHN46_0015/LH244
3193,IAH4_2022,GEMN-0192_PHN46_0017/LH244
3194,IAH4_2022,GEMN-0192_PHN46_0018/LH244
3195,IAH4_2022,GEMN-0192_PHN46_0019/LH244
3196,IAH4_2022,GEMN-0192_PHN46_0020/LH244
3197,IAH4_2022,GEMN-0192_PHN46_0021/LH244
3198,IAH4_2022,GEMN-0192_PHN46_0025/LH244
3199,IAH4_2022,GEMN-0192_PHP02_0001/LH244
3200,IAH4_2022,GEMN-0192_PHP02_0003/LH244
3201,IAH4_2022,GEMN-0225/LH244
3202,IAH4_2022,GEMN-0225_LH212HT_0002/LH244
3203,IAH4_2022,GEMN-0225_LH212HT_0003/LH244
3204,IAH4_2022,GEMN-0225_LH212HT_0005/LH244
3205,IAH4_2022,GEMN-0225_LH212HT_0006/LH244
3206,IAH4_2022,GEMN-0225_LH212HT_0008/LH244
3207,IAH4_2022,GEMN-0225_LH212HT_0009/LH244
3208,IAH4_2022,GEMN-0225_LH212HT_0015/LH244
3209,IAH4_2022,GEMN-0225_LH212HT_0017/LH244
3210,IAH4_2022,GEMN-0225_LH212HT_0021/LH244
3211,IAH4_2022,GEMN-0225_LH212HT_0022/LH244
3212,IAH4_2022,GEMN-0225_LH212HT_0023/LH244
3213,IAH4_2022,GEMN-0225_LH212HT_0024/LH244
3214,IAH4_2022,GEMN-0225_LH212HT_0025/LH244
3215,IAH4_2022,GEMN-0225_LH212HT_0028/LH244
3216,IAH4_2022,GEMN-0225_LH212HT_0029/LH244
3217,IAH4_2022,GEMN-0225_LH212HT_0033/LH244
3218,IAH4_2022,GEMN-0225_LH212HT_0036/LH244
3219,IAH4_2022,GEMN-0225_LH212HT_0038/LH244
3220,IAH4_2022,GEMN-0225_LH212HT_0040/LH244
3221,IAH4_2022,GEMN-0225_LH212HT_0043/LH244
3222,IAH4_2022,GEMN-0225_PHJ89_0001/LH244
3223,IAH4_2022,GEMN-0225_PHJ89_0002/LH244
3224,IAH4_2022,GEMN-0225_PHJ89_0003/LH244
3225,IAH4_2022,GEMN-0225_PHJ89_0004/LH244
3226,IAH4_2022,GEMN-0225_PHJ89_0005/LH244
3227,IAH4_2022,GEMN-0225_PHJ89_0006/LH244
3228,IAH4_2022,GEMN-0225_PHJ89_0007/LH244
3229,IAH4_2022,GEMN-0225_PHJ89_0008/LH244
3230,IAH4_2022,GEMN-0225_PHJ89_0009/LH244
3231,IAH4_2022,GEMN-0225_PHJ89_0013/LH244
3232,IAH4_2022,GEMN-0225_PHJ89_0014/LH244
3233,IAH4_2022,GEMN-0225_PHJ89_0015/LH244
3234,IAH4_2022,GEMN-0225_PHJ89_0016/LH244
3235,IAH4_2022,GEMN-0225_PHJ89_0017/LH244
3236,IAH4_2022,GEMN-0225_PHJ89_0018/LH244
3237,IAH4_2022,GEMN-0225_PHJ89_0019/LH244
3238,IAH4_2022,GEMN-0225_PHJ89_0020/LH244
3239,IAH4_2022,GEMN-0225_PHJ89_0021/LH244
3240,IAH4_2022,GEMN-0225_PHJ89_0022/LH244
3241,IAH4_2022,GEMN-0225_PHJ89_0025/LH244
3242,IAH4_2022,GEMN-0225_PHJ89_0026/LH244
3243,IAH4_2022,GEMN-0225_PHJ89_0027/LH244
3244,IAH4_2022,GEMN-0225_PHJ89_0032/LH244
3245,IAH4_2022,GEMN-0225_PHK76_0001/LH244
3246,IAH4_2022,GEMN-0225_PHK76_0002/LH244
3247,IAH4_2022,GEMN-0225_PHK76_0003/LH244
3248,IAH4_2022,GEMN-0225_PHK76_0004/LH244
3249,IAH4_2022,GEMN-0225_PHK76_0005/LH244
3250,IAH4_2022,GEMN-0225_PHK76_0007/LH244
3251,IAH4_2022,GEMN-0225_PHK76_0008/LH244
3252,IAH4_2022,GEMN-0225_PHK76_0010/LH244
3253,IAH4_2022,GEMN-0225_PHK76_0012/LH244
3254,IAH4_2022,GEMN-0225_PHK76_0013/LH244
3255,IAH4_2022,GEMN-0225_PHK76_0014/LH244
3256,IAH4_2022,GEMN-0225_PHK76_0018/LH244
3257,IAH4_2022,GEMN-0225_PHK76_0019/LH244
3258,IAH4_2022,GEMN-0225_PHK76_0021/LH244
3259,IAH4_2022,GEMN-0225_PHK76_0022/LH244
3260,IAH4_2022,GEMN-0225_PHK76_0025/LH244
3261,IAH4_2022,GEMN-0225_PHK76_0027/LH244
3262,IAH4_2022,GEMN-0225_PHK76_0028/LH244
3263,IAH4_2022,GEMN-0225_PHK76_0031/LH244
3264,IAH4_2022,GEMN-0225_PHK76_0032/LH244
3265,IAH4_2022,GEMN-0225_PHK76_0039/LH244
3266,IAH4_2022,GEMN-0225_PHN46_0001/LH244
3267,IAH4_2022,GEMN-0225_PHN46_0002/LH244
3268,IAH4_2022,GEMN-0225_PHN46_0003/LH244
3269,IAH4_2022,GEMN-0225_PHN46_0004/LH244
3270,IAH4_2022,GEMN-0225_PHN46_0005/LH244
3271,IAH4_2022,GEMN-0225_PHN46_0006/LH244
3272,IAH4_2022,GEMN-0225_PHN46_0008/LH244
3273,IAH4_2022,GEMN-0225_PHN46_0009/LH244
3274,IAH4_2022,GEMN-0225_PHN46_0014/LH244
3275,IAH4_2022,GEMN-0225_PHN46_0021/LH244
3276,IAH4_2022,GEMN-0225_PHP02_0001/LH244
3277,IAH4_2022,GEMN-0225_PHP02_0002/LH244
3278,IAH4_2022,GEMN-0225_PHP02_0003/LH244
3279,IAH4_2022,GEMN-0225_PHP02_0005/LH244
3280,IAH4_2022,GEMN-0225_PHP02_0006/LH244
3281,IAH4_2022,GEMN-0225_PHP02_0007/LH244
3282,IAH4_2022,GEMN-0225_PHP02_0008/LH244
3283,IAH4_2022,GEMN-0225_PHP02_0009/LH244
3284,IAH4_2022,GEMN-0225_PHP02_0010/LH244
3285,IAH4_2022,GEMN-0225_PHP02_0012/LH244
3286,IAH4_2022,GEMN-0225_PHP02_0013/LH244
3287,IAH4_2022,GEMN-0225_PHP02_0014/LH244
3288,IAH4_2022,GEMN-0225_PHP02_0015/LH244
3289,IAH4_2022,GEMN-0225_PHP02_0017/LH244
3290,IAH4_2022,GEMN-0232/LH244
3291,IAH4_2022,GEMN-0238/LH244
3292,IAH4_2022,GEMN-0257/LH244
3293,IAH4_2022,GEMN-0270/LH244
3294,IAH4_2022,GEMN-0271/LH244
3295,IAH4_2022,GEMN-0287/LH244
3296,IAH4_2022,LH185/LH244
3297,IAH4_2022,LH195/PHZ51
3298,IAH4_2022,LH212HT/LH244
3299,IAH4_2022,LH213/LH244
3300,IAH4_2022,LH216/LH244
3301,IAH4_2022,LH244/MO17
3302,IAH4_2022,LH244/PHK76
3303,IAH4_2022,LH244/PHZ51
3304,IAH4_2022,LH283/LH244
3305,IAH4_2022,LH287/LH244
3306,IAH4_2022,LH74/PHN82
3307,IAH4_2022,LH82/LH244
3308,IAH4_2022,M162W/LH244
3309,IAH4_2022,M37W/LH244
3310,IAH4_2022,MBUB/LH244
3311,IAH4_2022,MM501D/LH244
3312,IAH4_2022,MO17_PHW30-008-(2N)-01/LH244
3313,IAH4_2022,MO17_PHW30-200-(2N)-02/LH244
3314,IAH4_2022,MO17_PHW30-309-(2N)-01/LH244
3315,IAH4_2022,MO44/LH244
3316,IAH4_2022,MO44_LH145_0127/LH244
3317,IAH4_2022,MO44_LH145_0138/LH244
3318,IAH4_2022,MO44_PHG47_0072/LH244
3319,IAH4_2022,MO44_PHG47_0125/LH244
3320,IAH4_2022,MO44_PHW65_0025/LH244
3321,IAH4_2022,MO44_PHW65_0035/LH244
3322,IAH4_2022,MOG/LH244
3323,IAH4_2022,MS71/LH244
3324,IAH4_2022,NC350/LH244
3325,IAH4_2022,NC358/LH244
3326,IAH4_2022,NC360/LH244
3327,IAH4_2022,NC366/LH244
3328,IAH4_2022,NC370/LH244
3329,IAH4_2022,NC374/LH244
3330,IAH4_2022,NC378/LH244
3331,IAH4_2022,NC386/LH244
3332,IAH4_2022,NC388/LH244
3333,IAH4_2022,NC398/LH244
3334,IAH4_2022,NC406/LH244
3335,IAH4_2022,NC426/LH244
3336,IAH4_2022,NC428/LH244
3337,IAH4_2022,NC438/LH244
3338,IAH4_2022,NC454/LH244
3339,IAH4_2022,NC456/LH244
3340,IAH4_2022,NC458/LH244
3341,IAH4_2022,NC508/LH244
3342,IAH4_2022,NC512/LH244
3343,IAH4_2022,NC524/LH244
3344,IAH4_2022,NC528/LH244
3345,IAH4_2022,NC540/LH244
3346,IAH4_2022,NC542/LH244
3347,IAH4_2022,NC546/LH244
3348,IAH4_2022,NC548/LH244
3349,IAH4_2022,NKH8431/LH244
3350,IAH4_2022,OH43/LH244
3351,IAH4_2022,PH207/LH244
3352,IAH4_2022,PH24E/LH244
3353,IAH4_2022,PHAP9/LH244
3354,IAH4_2022,PHB47/LH244
3355,IAH4_2022,PHB47/PHN82
3356,IAH4_2022,PHB47/PHZ51
3357,IAH4_2022,PHG29/PHG47
3358,IAH4_2022,PHG35/LH244
3359,IAH4_2022,PHG39/PHN82
3360,IAH4_2022,PHG47/LH244
3361,IAH4_2022,PHJ40/PHAJ0
3362,IAH4_2022,PHJ89/LH244
3363,IAH4_2022,PHJ90/LH244
3364,IAH4_2022,PHK56/LH244
3365,IAH4_2022,PHKE6/LH244
3366,IAH4_2022,PHN11/LH244
3367,IAH4_2022,PHN11_LH145_0005/LH244
3368,IAH4_2022,PHN11_LH145_0028/LH244
3369,IAH4_2022,PHN11_LH145_0085/LH244
3370,IAH4_2022,PHN11_OH43_0001/LH244
3371,IAH4_2022,PHN11_OH43_0075/LH244
3372,IAH4_2022,PHN11_OH43_0088/LH244
3373,IAH4_2022,PHN11_PHG47_0251/LH244
3374,IAH4_2022,PHN11_PHG47_0287/LH244
3375,IAH4_2022,PHN11_PHW65_0312/LH244
3376,IAH4_2022,PHN11_PHW65_0323/LH244
3377,IAH4_2022,PHN11_PHW65_0359/LH244
3378,IAH4_2022,PHP02/LH244
3379,IAH4_2022,PHP55/LH244
3380,IAH4_2022,PHR03/LH244
3381,IAH4_2022,PHRE1/PHTD5
3382,IAH4_2022,PHW30/LH244
3383,IAH4_2022,PHW30_MO17-010-(2N)-01/LH244
3384,IAH4_2022,PHW30_MO17-032-(2N)-01/LH244
3385,IAH4_2022,PHW30_MO17-095-(2N)-01/LH244
3386,IAH4_2022,PHW30_MO17-129-(2N)-01/LH244
3387,IAH4_2022,PHW30_MO17-178-(2N)-01/LH244
3388,IAH4_2022,PHW30_MO17-234-(2N)-02/LH244
3389,IAH4_2022,PHW30_MO17-299-(2N)-01/LH244
3390,IAH4_2022,PHW52/PHM49
3391,IAH4_2022,PHW52/PHN82
3392,IAH4_2022,PHW65/LH244
3393,IAH4_2022,PHW65_MOG_0137/LH244
3394,IAH4_2022,PHW65_MOG_0176/LH244
3395,IAH4_2022,PHW65_MOG_0271/LH244
3396,IAH4_2022,TX714/TX779
3397,IAH4_2022,TX777/LH195
3398,IAH4_2022,TX779/LH195
3399,IAH4_2022,TX951/LH195
3400,IAH4_2022,W10001_0003/LH244
3401,IAH4_2022,W10001_0007/LH244
3402,IAH4_2022,W10001_0008/LH244
3403,IAH4_2022,W10001_0009/LH244
3404,IAH4_2022,W10001_0010/LH244
3405,IAH4_2022,W10001_0011/LH244
3406,IAH4_2022,W10001_0012/LH244
3407,IAH4_2022,W10001_0013/LH244
3408,IAH4_2022,W10001_0014/LH244
3409,IAH4_2022,W10001_0016/LH244
3410,IAH4_2022,W10001_0017/LH244
3411,IAH4_2022,W10001_0018/LH244
3412,IAH4_2022,W10001_0019/LH244
3413,IAH4_2022,W10001_0021/LH244
3414,IAH4_2022,W10001_0022/LH244
3415,IAH4_2022,W10001_0023/LH244
3416,IAH4_2022,W10001_0029/LH244
3417,IAH4_2022,W10001_0030/LH244
3418,IAH4_2022,W10001_0031/LH244
3419,IAH4_2022,W10001_0033/LH244
3420,IAH4_2022,W10001_0036/LH244
3421,IAH4_2022,W10001_0040/LH244
3422,IAH4_2022,W10001_0047/LH244
3423,IAH4_2022,W10002_0002/LH244
3424,IAH4_2022,W10005_0029/LH244
3425,IAH4_2022,W10005_0107/LH244
3426,IAH4_2022,W10005_0111/LH244
3427,IAH4_2022,W10005_0147/LH244
3428,IAH4_2022,W10005_0220/LH244
3429,IAH4_2022,W10010_0018/LH244
3430,IAH4_2022,W10010_0032/LH244
